mmsi;imo_nr;length;date_time_utc;lon;lat;sog;cog;true_heading;nav_status;message_nr
231800000;9818319;89;2018-01-02 07:30:13;9.75518;59.0168;9.3;321.6;322;0;1
231800000;9818319;89;2018-01-02 07:30:32;9.75422;59.0174;9.3;323.1;323;0;3
231800000;9818319;89;2018-01-02 07:30:43;9.75362;59.0178;9.3;323.4;322;0;1
235006740;9160487;112;2018-01-02 23:05:50;9.75236;59.0181;9.7;143.6;137;0;3
235006740;9160487;112;2018-01-02 23:06:01;9.75292;59.0177;9.5;137.6;135;0;3
235006740;9160487;112;2018-01-02 23:06:10;9.75347;59.0174;9.5;139.8;134;0;3
235006740;9160487;112;2018-01-02 23:06:21;9.75406;59.0171;9.5;136.6;132;0;3
235006740;9160487;112;2018-01-02 23:06:32;9.75474;59.0168;9.5;132.6;131;0;1
235006740;9160487;112;2018-01-02 23:06:41;9.75534;59.0164;9.5;133.1;129;0;1
235006740;9160487;112;2018-01-02 23:06:51;9.75591;59.0162;9.4;132.0;128;0;1
235006740;9160487;112;2018-01-02 23:07:00;9.75655;59.0159;9.5;129.4;127;0;1
235006740;9160487;112;2018-01-02 23:07:11;9.75722;59.0156;9.5;129.5;127;0;1
235006740;9160487;112;2018-01-02 23:07:21;9.75789;59.0153;9.5;127.2;127;0;1
235006740;9160487;112;2018-01-02 23:07:31;9.75863;59.015;9.6;130.8;127;0;1
235006740;9160487;112;2018-01-02 23:07:42;9.75932;59.0148;9.6;127.4;127;0;1
235006740;9160487;112;2018-01-02 23:07:50;9.75992;59.0145;9.7;129.1;127;0;1
235006740;9160487;112;2018-01-02 23:08:01;9.76062;59.0142;9.7;127.7;127;0;1
235006740;9160487;112;2018-01-02 23:08:12;9.76137;59.0139;9.7;127.6;127;0;1
235006740;9160487;112;2018-01-02 23:08:20;9.76193;59.0137;9.8;127.5;127;0;1
235006740;9160487;112;2018-01-02 23:08:32;9.76276;59.0134;9.8;127.4;127;0;1
235006740;9160487;112;2018-01-02 23:08:42;9.76345;59.0131;9.8;127.9;127;0;1
235006740;9160487;112;2018-01-02 23:08:51;9.76415;59.0128;9.8;128.1;127;0;1
235006740;9160487;112;2018-01-02 23:09:02;9.76478;59.0126;9.8;125.8;128;0;1
235006740;9160487;112;2018-01-02 23:09:11;9.76555;59.0123;9.9;129.7;129;0;1
235006740;9160487;112;2018-01-02 23:09:21;9.7661;59.012;9.8;129.0;130;0;1
235006740;9160487;112;2018-01-02 23:09:30;9.76677;59.0117;9.8;130.8;130;0;1
235006740;9160487;112;2018-01-02 23:09:41;9.76757;59.0114;9.8;131.7;130;0;1
235006740;9160487;112;2018-01-02 23:09:52;9.76823;59.0111;9.8;131.5;129;0;1
235006740;9160487;112;2018-01-02 23:10:01;9.76883;59.0108;9.8;129.6;128;0;1
235006740;9160487;112;2018-01-02 23:10:12;9.76959;59.0105;9.9;130.2;128;0;1
235006740;9160487;112;2018-01-02 23:10:20;9.77013;59.0102;9.8;129.6;128;0;1
235006740;9160487;112;2018-01-02 23:10:31;9.77082;59.01;9.9;127.6;128;0;1
235006740;9160487;112;2018-01-02 23:10:42;9.77168;59.0096;9.9;126.6;130;0;1
236002000;8214358;92;2018-01-02 22:20:11;9.75241;59.0179;10.2;143.8;142;0;3
236002000;8214358;92;2018-01-02 22:20:23;9.75308;59.0174;10.1;144.4;136;0;3
236002000;8214358;92;2018-01-02 22:20:30;9.75348;59.0172;10.1;142.9;134;0;3
236002000;8214358;92;2018-01-02 22:20:43;9.75426;59.0167;10.0;138.8;131;0;3
236002000;8214358;92;2018-01-02 22:20:50;9.75471;59.0165;10.0;137.1;130;0;3
236002000;8214358;92;2018-01-02 22:21:00;9.75536;59.0162;9.9;134.7;128;0;1
236002000;8214358;92;2018-01-02 22:21:10;9.75603;59.0159;9.9;132.5;128;0;1
236002000;8214358;92;2018-01-02 22:21:20;9.75671;59.0156;9.9;131.2;127;0;1
236002000;8214358;92;2018-01-02 22:21:31;9.7574;59.0153;10.0;130.2;126;0;1
236002000;8214358;92;2018-01-02 22:21:40;9.75803;59.015;10.0;129.1;126;0;1
236002000;8214358;92;2018-01-02 22:21:59;9.75951;59.0145;10.0;127.9;125;0;1
236002000;8214358;92;2018-01-02 22:22:11;9.76022;59.0142;10.0;127.4;125;0;1
236002000;8214358;92;2018-01-02 22:22:30;9.76165;59.0136;10.0;126.8;125;0;1
236002000;8214358;92;2018-01-02 22:22:49;9.76309;59.0131;10.0;126.2;124;0;1
236002000;8214358;92;2018-01-02 22:23:00;9.76382;59.0128;10.0;126.0;124;0;1
236002000;8214358;92;2018-01-02 22:23:10;9.76462;59.0125;10.0;125.7;125;0;1
236002000;8214358;92;2018-01-02 22:23:20;9.76528;59.0123;10.0;125.8;125;0;1
236002000;8214358;92;2018-01-02 22:23:31;9.766;59.012;10.0;126.0;126;0;1
236002000;8214358;92;2018-01-02 22:23:40;9.76664;59.0118;10.0;126.3;127;0;1
236002000;8214358;92;2018-01-02 22:23:50;9.76744;59.0115;10.0;127.0;129;0;3
236002000;8214358;92;2018-01-02 22:24:03;9.7684;59.011;10.0;129.0;130;0;3
236002000;8214358;92;2018-01-02 22:24:11;9.76888;59.0108;10.0;130.0;130;0;1
236002000;8214358;92;2018-01-02 22:24:30;9.77015;59.0102;10.0;131.2;130;0;1
236002000;8214358;92;2018-01-02 22:24:40;9.77075;59.01;10.0;130.9;130;0;1
236166000;9252931;88;2018-01-02 22:05:20;9.75226;59.0181;11.0;139.7;136;0;3
236166000;9252931;88;2018-01-02 22:05:32;9.75314;59.0176;11.0;140.1;133;0;1
236166000;9252931;88;2018-01-02 22:05:40;9.75355;59.0173;11.0;138.2;133;0;3
236166000;9252931;88;2018-01-02 22:05:51;9.75443;59.0169;11.0;137.4;134;0;1
236166000;9252931;88;2018-01-02 22:06:02;9.75501;59.0165;11.0;138.5;132;0;1
236166000;9252931;88;2018-01-02 22:06:11;9.75568;59.0161;11.0;136.8;131;0;1
236166000;9252931;88;2018-01-02 22:06:22;9.75638;59.0158;11.0;135.7;132;0;1
236166000;9252931;88;2018-01-02 22:06:33;9.75719;59.0153;11.0;136.6;131;0;1
236166000;9252931;88;2018-01-02 22:06:42;9.75788;59.015;11.0;136.1;129;0;1
236166000;9252931;88;2018-01-02 22:06:52;9.75851;59.0147;11.0;134.6;129;0;1
236166000;9252931;88;2018-01-02 22:07:01;9.75914;59.0143;11.0;134.7;128;0;1
236166000;9252931;88;2018-01-02 22:07:12;9.75986;59.014;10.9;133.1;126;0;3
236166000;9252931;88;2018-01-02 22:07:21;9.7606;59.0137;10.9;131.3;126;0;1
236166000;9252931;88;2018-01-02 22:07:32;9.76149;59.0133;10.9;131.3;127;0;1
236166000;9252931;88;2018-01-02 22:07:43;9.76223;59.0129;10.9;131.4;125;0;1
236166000;9252931;88;2018-01-02 22:07:52;9.76298;59.0126;11.0;130.6;125;0;1
236166000;9252931;88;2018-01-02 22:08:02;9.76373;59.0123;11.0;130.1;123;0;1
236166000;9252931;88;2018-01-02 22:08:11;9.76435;59.012;11.0;129.4;123;0;1
236166000;9252931;88;2018-01-02 22:08:21;9.76513;59.0117;11.0;127.9;122;0;1
236166000;9252931;88;2018-01-02 22:08:33;9.76607;59.0113;10.9;126.9;123;0;1
236166000;9252931;88;2018-01-02 22:08:42;9.76686;59.011;11.0;127.1;123;0;1
236166000;9252931;88;2018-01-02 22:08:52;9.76764;59.0107;11.0;127.2;122;0;1
236166000;9252931;88;2018-01-02 22:09:03;9.76843;59.0104;11.0;126.9;122;0;1
236166000;9252931;88;2018-01-02 22:09:12;9.76906;59.0102;11.0;126.6;122;0;1
236166000;9252931;88;2018-01-02 22:09:22;9.76993;59.0098;11.0;126.5;123;0;1
236166000;9252931;88;2018-01-02 22:09:32;9.7708;59.0095;11.0;126.7;122;0;1
244092000;9404584;117;2018-01-02 04:06:58;9.75171;59.018;9.5;132.6;127;0;1
244092000;9404584;117;2018-01-02 04:07:08;9.75235;59.0177;9.5;131.1;127;0;1
244092000;9404584;117;2018-01-02 04:07:19;9.75301;59.0174;9.5;130.0;127;0;1
244092000;9404584;117;2018-01-02 04:07:30;9.75374;59.0171;9.5;129.2;127;0;1
244092000;9404584;117;2018-01-02 04:07:50;9.75507;59.0165;9.5;129.0;127;0;1
244092000;9404584;117;2018-01-02 04:08:09;9.75634;59.016;9.5;129.0;127;0;1
244092000;9404584;117;2018-01-02 04:08:18;9.757;59.0157;9.5;129.1;127;0;1
244092000;9404584;117;2018-01-02 04:08:29;9.75773;59.0154;9.5;129.5;127;0;1
244092000;9404584;117;2018-01-02 04:08:37;9.75827;59.0152;9.5;129.3;126;0;1
244092000;9404584;117;2018-01-02 04:08:49;9.75905;59.0149;9.5;128.6;126;0;1
244092000;9404584;117;2018-01-02 04:09:00;9.75972;59.0146;9.5;128.4;127;0;1
244092000;9404584;117;2018-01-02 04:09:19;9.76099;59.0141;9.5;128.6;127;0;1
244092000;9404584;117;2018-01-02 04:09:30;9.76173;59.0138;9.5;129.0;128;0;1
244092000;9404584;117;2018-01-02 04:09:50;9.76305;59.0132;9.5;129.5;128;0;1
244092000;9404584;117;2018-01-02 04:10:09;9.76429;59.0127;9.5;129.8;128;0;1
244092000;9404584;117;2018-01-02 04:10:20;9.76501;59.0124;9.5;129.8;128;0;1
244092000;9404584;117;2018-01-02 04:10:37;9.76621;59.0119;9.5;130.3;127;0;1
244092000;9404584;117;2018-01-02 04:10:49;9.76698;59.0115;9.5;129.7;127;0;1
244092000;9404584;117;2018-01-02 04:11:00;9.76764;59.0112;9.5;129.4;128;0;1
244092000;9404584;117;2018-01-02 04:11:19;9.76894;59.0107;9.5;129.8;128;0;1
244092000;9404584;117;2018-01-02 04:11:30;9.76961;59.0104;9.5;129.7;128;0;1
244092000;9404584;117;2018-01-02 04:11:50;9.77093;59.0098;9.5;128.9;127;0;1
244092000;9404584;117;2018-01-02 04:12:00;9.7716;59.0096;9.5;128.6;128;0;1
244615184;9160334;133;2018-01-02 11:08:24;9.77148;59.0095;10.4;311.3;311;0;1
244615184;9160334;133;2018-01-02 11:08:36;9.77071;59.0099;10.4;310.7;310;0;1
244615184;9160334;133;2018-01-02 11:08:47;9.76994;59.0102;10.3;310.4;310;0;1
244615184;9160334;133;2018-01-02 11:08:55;9.76931;59.0105;10.2;309.9;310;0;1
244615184;9160334;133;2018-01-02 11:09:04;9.76869;59.0108;10.1;309.4;309;0;1
244615184;9160334;133;2018-01-02 11:09:17;9.76793;59.0111;10.0;308.6;309;0;1
244615184;9160334;133;2018-01-02 11:09:25;9.76731;59.0113;9.9;308.8;310;0;1
244615184;9160334;133;2018-01-02 11:09:35;9.76656;59.0117;9.8;309.2;310;0;1
244615184;9160334;133;2018-01-02 11:09:46;9.76581;59.012;9.8;309.1;310;0;1
244615184;9160334;133;2018-01-02 11:09:56;9.7652;59.0122;9.7;308.8;309;0;1
244615184;9160334;133;2018-01-02 11:10:04;9.7646;59.0125;9.7;308.8;309;0;1
244615184;9160334;133;2018-01-02 11:10:16;9.76386;59.0128;9.6;308.9;309;0;1
244615184;9160334;133;2018-01-02 11:10:24;9.76326;59.013;9.6;308.5;309;0;1
244615184;9160334;133;2018-01-02 11:10:35;9.76252;59.0133;9.5;308.0;309;0;1
244615184;9160334;133;2018-01-02 11:10:47;9.76178;59.0136;9.4;307.9;309;0;1
244615184;9160334;133;2018-01-02 11:10:55;9.76118;59.0139;9.4;308.2;309;0;1
244615184;9160334;133;2018-01-02 11:11:05;9.76061;59.0141;9.3;308.2;310;0;1
244615184;9160334;133;2018-01-02 11:11:17;9.75991;59.0144;9.3;308.1;310;0;1
244615184;9160334;133;2018-01-02 11:11:25;9.75932;59.0146;9.3;308.2;310;0;1
244615184;9160334;133;2018-01-02 11:11:36;9.75859;59.0149;9.3;308.4;310;0;1
244615184;9160334;133;2018-01-02 11:11:46;9.75786;59.0152;9.2;307.6;311;0;1
244615184;9160334;133;2018-01-02 11:11:56;9.75725;59.0154;9.2;306.3;314;0;1
244615184;9160334;133;2018-01-02 11:12:04;9.75665;59.0157;9.2;307.5;317;0;1
244615184;9160334;133;2018-01-02 11:12:16;9.75597;59.016;9.1;310.7;321;0;1
244615184;9160334;133;2018-01-02 11:12:24;9.75545;59.0162;9.0;314.6;323;0;1
244615184;9160334;133;2018-01-02 11:12:36;9.75487;59.0166;8.9;318.4;325;0;1
244615184;9160334;133;2018-01-02 11:12:46;9.75437;59.0169;8.8;321.3;326;0;1
244615184;9160334;133;2018-01-02 11:12:55;9.75391;59.0172;8.8;323.6;327;0;1
244615184;9160334;133;2018-01-02 11:13:06;9.75346;59.0176;8.8;325.0;327;0;1
244615184;9160334;133;2018-01-02 11:13:17;9.75301;59.0179;8.7;325.8;326;0;1
249311000;9124419;87;2018-01-02 08:32:27;9.77131;59.0097;9.9;311.7;312;0;1
249311000;9124419;87;2018-01-02 08:32:37;9.77069;59.0099;9.9;310.0;311;0;1
249311000;9124419;87;2018-01-02 08:32:46;9.76998;59.0102;9.9;308.7;311;0;1
249311000;9124419;87;2018-01-02 08:32:58;9.76918;59.0105;10.0;306.9;310;0;1
249311000;9124419;87;2018-01-02 08:33:17;9.76774;59.0111;10.0;306.7;311;0;1
249311000;9124419;87;2018-01-02 08:33:28;9.76702;59.0114;10.0;306.9;311;0;1
249311000;9124419;87;2018-01-02 08:33:36;9.76637;59.0116;10.0;306.7;311;0;1
249311000;9124419;87;2018-01-02 08:33:48;9.76558;59.0119;10.0;307.4;311;0;1
249311000;9124419;87;2018-01-02 08:33:58;9.76487;59.0122;10.0;307.5;311;0;1
249311000;9124419;87;2018-01-02 08:34:18;9.76344;59.0128;10.0;307.2;311;0;3
249311000;9124419;87;2018-01-02 08:34:27;9.76272;59.013;10.0;307.3;311;0;1
249311000;9124419;87;2018-01-02 08:34:37;9.76208;59.0133;10.0;307.6;311;0;1
249311000;9124419;87;2018-01-02 08:34:47;9.7613;59.0136;10.0;307.4;311;0;1
249311000;9124419;87;2018-01-02 08:34:57;9.76059;59.0139;10.0;307.6;311;0;1
249311000;9124419;87;2018-01-02 08:35:17;9.75915;59.0145;10.0;307.3;312;0;1
249311000;9124419;87;2018-01-02 08:35:28;9.75842;59.0147;10.0;307.1;315;0;3
249311000;9124419;87;2018-01-02 08:35:31;9.75822;59.0148;10.0;308.0;315;0;3
249311000;9124419;87;2018-01-02 08:35:40;9.75754;59.0151;10.0;310.6;317;0;3
249311000;9124419;87;2018-01-02 08:35:51;9.75685;59.0154;10.0;311.0;320;0;3
249311000;9124419;87;2018-01-02 08:36:03;9.75604;59.0159;9.9;315.6;323;0;3
249311000;9124419;87;2018-01-02 08:36:10;9.75562;59.0161;9.9;316.7;324;0;3
249311000;9124419;87;2018-01-02 08:36:23;9.75489;59.0165;9.9;320.0;326;0;3
249311000;9124419;87;2018-01-02 08:36:30;9.7545;59.0168;9.9;321.2;327;0;3
249311000;9124419;87;2018-01-02 08:36:41;9.75396;59.0172;9.9;322.7;327;0;3
249311000;9124419;87;2018-01-02 08:36:50;9.75344;59.0175;9.9;323.3;327;0;3
249465000;9114763;100;2018-01-02 22:13:10;9.75323;59.0178;9.9;140.0;140;0;3
249465000;9114763;100;2018-01-02 22:13:30;9.75433;59.0171;9.9;142.0;138;0;1
249465000;9114763;100;2018-01-02 22:13:50;9.75546;59.0164;9.8;140.0;137;0;1
249465000;9114763;100;2018-01-02 22:14:00;9.75603;59.0161;9.8;140.0;135;0;1
249465000;9114763;100;2018-01-02 22:14:20;9.75715;59.0154;9.8;137.0;132;0;1
249465000;9114763;100;2018-01-02 22:14:39;9.75838;59.0148;9.7;134.0;128;0;1
249465000;9114763;100;2018-01-02 22:14:50;9.7591;59.0145;9.7;132.0;127;0;1
249465000;9114763;100;2018-01-02 22:15:10;9.76043;59.0139;9.7;129.0;127;0;1
249465000;9114763;100;2018-01-02 22:15:30;9.76178;59.0134;9.7;129.0;126;0;1
249465000;9114763;100;2018-01-02 22:15:49;9.76317;59.0128;9.7;127.0;126;0;1
249465000;9114763;100;2018-01-02 22:16:00;9.76386;59.0125;9.8;127.0;126;0;1
249465000;9114763;100;2018-01-02 22:16:20;9.76519;59.012;9.9;128.0;125;0;1
249465000;9114763;100;2018-01-02 22:16:39;9.76659;59.0114;9.9;127.0;125;0;1
249465000;9114763;100;2018-01-02 22:16:50;9.76735;59.0111;9.8;127.0;125;0;1
249465000;9114763;100;2018-01-02 22:17:10;9.76875;59.0106;9.7;127.0;125;0;1
249465000;9114763;100;2018-01-02 22:17:29;9.77005;59.0101;9.6;127.0;125;0;1
249465000;9114763;100;2018-01-02 22:17:40;9.77073;59.0098;9.6;127.0;126;0;1
249772000;9150494;88;2018-01-02 21:18:02;9.75273;59.018;12.2;143.0;144;5;1
249772000;9150494;88;2018-01-02 21:18:10;9.75338;59.0176;12.2;142.7;144;5;1
249772000;9150494;88;2018-01-02 21:18:21;9.75401;59.0171;12.1;143.9;140;5;1
249772000;9150494;88;2018-01-02 21:18:31;9.75463;59.0167;12.1;141.5;138;5;1
249772000;9150494;88;2018-01-02 21:18:40;9.75533;59.0163;12.1;140.4;134;5;1
249772000;9150494;88;2018-01-02 21:18:52;9.75616;59.0159;12.0;135.3;131;5;1
249772000;9150494;88;2018-01-02 21:19:02;9.75696;59.0155;12.0;133.0;130;5;1
249772000;9150494;88;2018-01-02 21:19:11;9.7578;59.0151;12.0;131.3;129;5;1
249772000;9150494;88;2018-01-02 21:19:22;9.75865;59.0147;12.1;129.6;128;5;1
249772000;9150494;88;2018-01-02 21:19:30;9.75942;59.0144;12.1;128.5;127;5;1
249772000;9150494;88;2018-01-02 21:19:41;9.76029;59.0141;12.1;127.6;128;5;1
249772000;9150494;88;2018-01-02 21:19:50;9.76114;59.0137;12.1;127.5;127;5;1
249772000;9150494;88;2018-01-02 21:20:01;9.76211;59.0133;12.1;127.0;127;5;1
249772000;9150494;88;2018-01-02 21:20:12;9.763;59.013;12.1;127.1;128;5;1
249772000;9150494;88;2018-01-02 21:20:21;9.7639;59.0127;12.2;127.1;128;5;1
249772000;9150494;88;2018-01-02 21:20:31;9.76468;59.0123;12.2;127.7;128;5;1
249772000;9150494;88;2018-01-02 21:20:40;9.76554;59.012;12.2;127.7;128;5;1
249772000;9150494;88;2018-01-02 21:20:51;9.76639;59.0117;12.2;127.2;128;5;1
249772000;9150494;88;2018-01-02 21:21:02;9.76733;59.0113;12.1;127.7;128;5;1
249772000;9150494;88;2018-01-02 21:21:11;9.7682;59.011;12.1;127.2;129;5;1
249772000;9150494;88;2018-01-02 21:21:22;9.76908;59.0106;12.1;127.5;130;5;1
249772000;9150494;88;2018-01-02 21:21:31;9.76999;59.0102;12.0;128.1;130;5;1
249772000;9150494;88;2018-01-02 21:21:41;9.77066;59.01;12.0;128.7;130;5;1
249772000;9150494;88;2018-01-02 21:21:50;9.77149;59.0096;12.0;129.0;130;5;1
257159000;8920282;101;2018-01-02 01:44:06;9.75237;59.0181;11.5;138.7;139;0;1
257159000;8920282;101;2018-01-02 01:44:15;9.75305;59.0177;11.5;138.7;139;0;1
257159000;8920282;101;2018-01-02 01:44:26;9.75372;59.0173;11.5;139.3;138;0;1
257159000;8920282;101;2018-01-02 01:44:36;9.75446;59.0169;11.5;138.9;136;0;1
257159000;8920282;101;2018-01-02 01:44:46;9.75514;59.0166;11.5;137.0;135;0;1
257159000;8920282;101;2018-01-02 01:44:56;9.75589;59.0162;11.5;136.5;135;0;1
257159000;8920282;101;2018-01-02 01:45:05;9.75661;59.0158;11.5;135.6;135;0;1
257159000;8920282;101;2018-01-02 01:45:16;9.75734;59.0154;11.5;135.2;135;0;1
257159000;8920282;101;2018-01-02 01:45:27;9.75807;59.015;11.5;135.2;134;0;1
257159000;8920282;101;2018-01-02 01:45:35;9.75866;59.0148;11.5;135.5;131;0;1
257159000;8920282;101;2018-01-02 01:45:46;9.75957;59.0143;11.4;132.4;132;0;1
257159000;8920282;101;2018-01-02 01:45:55;9.76038;59.014;11.4;132.0;131;0;1
257159000;8920282;101;2018-01-02 01:46:06;9.76114;59.0136;11.4;131.7;131;0;1
257159000;8920282;101;2018-01-02 01:46:16;9.76191;59.0133;11.4;131.7;131;0;1
257159000;8920282;101;2018-01-02 01:46:26;9.76264;59.013;11.4;131.4;131;0;1
257159000;8920282;101;2018-01-02 01:46:36;9.76344;59.0126;11.4;131.1;131;0;1
257159000;8920282;101;2018-01-02 01:46:47;9.76419;59.0123;11.4;131.5;130;0;1
257159000;8920282;101;2018-01-02 01:46:56;9.76483;59.012;11.4;130.9;129;0;1
257159000;8920282;101;2018-01-02 01:47:07;9.76583;59.0116;11.4;129.6;128;0;1
257159000;8920282;101;2018-01-02 01:47:15;9.76663;59.0113;11.4;129.0;128;0;1
257159000;8920282;101;2018-01-02 01:47:27;9.7674;59.011;11.4;128.3;128;0;1
257159000;8920282;101;2018-01-02 01:47:37;9.7682;59.0106;11.4;128.1;128;0;1
257159000;8920282;101;2018-01-02 01:47:46;9.76901;59.0103;11.4;128.0;128;0;1
257159000;8920282;101;2018-01-02 01:47:57;9.76981;59.01;11.4;127.7;128;0;1
257159000;8920282;101;2018-01-02 01:48:06;9.77061;59.0097;11.4;127.8;128;0;1
258208000;6930520;78;2018-01-02 11:21:54;9.77165;59.0096;8.4;316.9;308;0;3
258208000;6930520;78;2018-01-02 11:22:02;9.77126;59.0098;8.3;314.9;306;0;3
258208000;6930520;78;2018-01-02 11:22:10;9.77074;59.01;8.1;309.5;306;0;3
258208000;6930520;78;2018-01-02 11:22:25;9.76987;59.0104;8.0;305.5;309;0;1
258208000;6930520;78;2018-01-02 11:22:33;9.7694;59.0105;7.9;306.4;312;0;3
258208000;6930520;78;2018-01-02 11:22:45;9.76874;59.0108;7.9;309.4;314;0;1
258208000;6930520;78;2018-01-02 11:22:55;9.76827;59.011;7.9;312.2;313;0;1
258208000;6930520;78;2018-01-02 11:23:05;9.76777;59.0113;7.8;313.9;309;0;3
258208000;6930520;78;2018-01-02 11:23:14;9.76728;59.0115;7.8;312.0;307;0;1
258208000;6930520;78;2018-01-02 11:23:24;9.76671;59.0118;7.7;308.9;306;0;1
258208000;6930520;78;2018-01-02 11:23:34;9.76621;59.012;7.6;306.3;306;0;1
258208000;6930520;78;2018-01-02 11:23:46;9.76554;59.0122;7.6;304.4;307;0;1
258208000;6930520;78;2018-01-02 11:23:54;9.76507;59.0123;7.5;304.4;309;0;1
258208000;6930520;78;2018-01-02 11:24:05;9.7644;59.0126;7.5;306.3;311;0;1
258208000;6930520;78;2018-01-02 11:24:13;9.76399;59.0128;7.5;308.7;311;0;1
258208000;6930520;78;2018-01-02 11:24:25;9.76338;59.013;7.5;310.7;310;0;1
258208000;6930520;78;2018-01-02 11:24:33;9.76297;59.0132;7.5;310.9;309;0;1
258208000;6930520;78;2018-01-02 11:24:45;9.76231;59.0135;7.6;308.7;308;0;1
258208000;6930520;78;2018-01-02 11:24:55;9.76186;59.0137;7.7;307.6;307;0;1
258208000;6930520;78;2018-01-02 11:25:06;9.76124;59.0139;7.8;304.7;310;0;1
258208000;6930520;78;2018-01-02 11:25:15;9.76066;59.0141;7.9;305.2;313;0;1
258208000;6930520;78;2018-01-02 11:25:25;9.76011;59.0144;8.0;308.9;315;0;1
258208000;6930520;78;2018-01-02 11:25:34;9.75961;59.0146;8.0;311.8;314;0;1
258208000;6930520;78;2018-01-02 11:25:46;9.75893;59.0149;8.1;311.5;316;0;1
258208000;6930520;78;2018-01-02 11:25:54;9.75845;59.0151;8.2;312.7;317;0;1
258208000;6930520;78;2018-01-02 11:26:05;9.75784;59.0154;8.2;315.2;318;0;1
258208000;6930520;78;2018-01-02 11:26:15;9.75739;59.0157;8.3;316.5;316;0;1
258208000;6930520;78;2018-01-02 11:26:24;9.75689;59.016;8.3;315.8;316;0;1
258208000;6930520;78;2018-01-02 11:26:33;9.75641;59.0162;8.3;314.5;316;0;1
258208000;6930520;78;2018-01-02 11:26:46;9.75574;59.0165;8.4;314.1;317;0;1
258208000;6930520;78;2018-01-02 11:26:55;9.75526;59.0168;8.4;314.5;318;0;1
258208000;6930520;78;2018-01-02 11:27:04;9.75481;59.017;8.4;316.0;319;0;1
258208000;6930520;78;2018-01-02 11:27:14;9.75425;59.0173;8.4;317.7;319;0;1
258208000;6930520;78;2018-01-02 11:27:25;9.75379;59.0176;8.4;316.8;320;0;1
258208000;6930520;78;2018-01-02 11:27:34;9.75326;59.0179;8.4;317.6;323;0;1
258208000;6930520;78;2018-01-02 13:50:14;9.75252;59.0179;9.3;131.2;131;0;1
258208000;6930520;78;2018-01-02 13:50:24;9.7532;59.0176;9.3;131.8;129;0;1
258208000;6930520;78;2018-01-02 13:50:36;9.75391;59.0173;9.3;130.9;128;0;1
258208000;6930520;78;2018-01-02 13:50:44;9.75447;59.0171;9.3;129.7;127;0;1
258208000;6930520;78;2018-01-02 13:50:54;9.75507;59.0168;9.2;128.8;127;0;1
258208000;6930520;78;2018-01-02 13:51:06;9.75584;59.0165;9.3;128.0;128;0;1
258208000;6930520;78;2018-01-02 13:51:14;9.75644;59.0163;9.3;127.9;128;0;1
258208000;6930520;78;2018-01-02 13:51:25;9.7571;59.016;9.3;128.2;129;0;1
258208000;6930520;78;2018-01-02 13:51:35;9.75784;59.0157;9.3;128.6;129;0;1
258208000;6930520;78;2018-01-02 13:51:45;9.75843;59.0154;9.3;128.8;129;0;1
258208000;6930520;78;2018-01-02 13:51:53;9.75902;59.0152;9.3;128.9;129;0;1
258208000;6930520;78;2018-01-02 13:52:05;9.75979;59.0149;9.3;129.5;128;0;1
258208000;6930520;78;2018-01-02 13:52:15;9.7603;59.0146;9.2;128.8;128;0;1
258208000;6930520;78;2018-01-02 13:52:24;9.76101;59.0144;9.2;128.0;128;0;1
258208000;6930520;78;2018-01-02 13:52:35;9.76174;59.0141;9.2;127.8;128;0;1
258208000;6930520;78;2018-01-02 13:52:44;9.76233;59.0138;9.2;128.0;128;0;1
258208000;6930520;78;2018-01-02 13:52:55;9.76297;59.0136;9.2;128.1;128;0;1
258208000;6930520;78;2018-01-02 13:53:06;9.76368;59.0133;9.2;128.3;128;0;1
258208000;6930520;78;2018-01-02 13:53:14;9.76427;59.0131;9.1;128.3;128;0;1
258208000;6930520;78;2018-01-02 13:53:25;9.76492;59.0128;9.0;127.4;129;0;3
258208000;6930520;78;2018-01-02 13:53:33;9.76551;59.0126;9.0;126.9;131;0;1
258208000;6930520;78;2018-01-02 13:53:45;9.76626;59.0122;8.9;128.2;134;0;1
258208000;6930520;78;2018-01-02 13:53:56;9.76678;59.012;8.8;131.1;134;0;1
258208000;6930520;78;2018-01-02 13:54:04;9.76729;59.0117;8.8;132.9;134;0;1
258208000;6930520;78;2018-01-02 13:54:15;9.76793;59.0114;8.8;133.3;133;0;1
258208000;6930520;78;2018-01-02 13:54:24;9.76854;59.0112;8.7;132.4;132;0;1
258208000;6930520;78;2018-01-02 13:54:34;9.76908;59.0109;8.7;131.8;133;0;1
258208000;6930520;78;2018-01-02 13:54:46;9.76976;59.0106;8.7;131.8;133;0;1
258208000;6930520;78;2018-01-02 13:54:55;9.77026;59.0103;8.6;132.6;133;0;1
258208000;6930520;78;2018-01-02 13:55:05;9.7708;59.0101;8.6;132.8;132;0;1
258208000;6930520;78;2018-01-02 13:55:14;9.77143;59.0098;8.6;131.7;132;0;1
258208000;6930520;78;2018-01-02 13:55:25;9.77202;59.0096;8.5;130.1;132;0;1
258761000;9247118;110;2018-01-02 07:04:56;9.77153;59.0097;11.1;311.7;307;0;1
258761000;9247118;110;2018-01-02 07:05:05;9.77076;59.01;11.1;309.4;307;0;1
258761000;9247118;110;2018-01-02 07:05:14;9.77006;59.0103;11.1;308.5;308;0;1
